1|40|1|BERGE2|EV000047|743|128.0|-1344.0|0.0|-0.9863939238321437|-0.1643989873053573|0|389.29680193908604|128.0|7|2|-1
1|42|1|BERGE2|EV000048|757|64.0|-960.0|0.0|0.1643989873053573|-0.9863939238321437|0|389.29680193908604|128.0|7|2|-1
1|44|1|BERGE2|EV000049|771|-320.0|-1024.0|0.0|0.9863939238321437|0.1643989873053573|0|389.29680193908604|128.0|7|2|-1
0|16|0|XA02TEX|EV000050|785|-256.0|-1344.0|0.0|1|0|0|320.0|320.0|5|5|-1
1|21|1|BERGE1|EV000051|810|-96.0|-1024.0|0.0|0.9701425001453319|-0.24253562503633297|0|131.93938001976514|128.0|3|2|-1
1|23|1|BERGE1|EV000052|816|-256.0|-1184.0|0.0|0.24253562503633297|0.9701425001453319|0|131.93938001976514|128.0|3|2|-1
1|25|1|BERGE1|EV000053|822|-96.0|-1344.0|0.0|-0.9701425001453319|0.24253562503633297|0|131.93938001976514|128.0|3|2|-1
1|27|1|BERGE1|EV000054|828|64.0|-1184.0|0.0|-0.24253562503633297|-0.9701425001453319|0|131.93938001976514|128.0|3|2|-1
1|29|1|BERGE1|EV000055|834|-224.0|-1056.0|0.0|0.9701425001453319|0.24253562503633297|0|131.93938001976514|128.0|3|2|-1
1|31|1|BERGE1|EV000056|840|-224.0|-1312.0|0.0|-0.24253562503633297|0.9701425001453319|0|131.93938001976514|128.0|3|2|-1
1|33|1|BERGE1|EV000057|846|32.0|-1312.0|0.0|-0.9701425001453319|-0.24253562503633297|0|131.93938001976514|128.0|3|2|-1
1|35|1|BERGE1|EV000058|852|32.0|-1056.0|0.0|0.24253562503633297|-0.9701425001453319|0|131.93938001976514|128.0|3|2|-1
0|17|0|XA11TEX|EV000059|858|256.0|-768.0|-256.0|1|0|0|384.0|448.0|6|7|-1
1|45|1|QROCK3X8|EV000060|900|256.0|-448.0|-256.0|0.8320502943378437|0.5547001962252291|0|230.7552816296953|384.0|4|6|-1
1|62|1|QROCK3X8|EV000061|924|448.0|-768.0|-256.0|-1.0|0.0|0|128.0|384.0|2|6|-1
1|63|1|QROCK3X8|EV000062|936|640.0|-768.0|-256.0|-1.0|0.0|0|192.0|384.0|3|6|-1
1|102|0|QROCK3X8|EV000063|954|320.0|-768.0|-166.0|-0.19611613513818404|0.9805806756909202|0|326.3372488699382|294.0|6|5|-1
0|18|0|XA11TEX|EV000064|984|-256.0|-704.0|-322.0|1|0|0|512.0|256.0|8|4|-1
1|46|1|QROCK3X8|EV000065|1016|-64.0|-448.0|-322.0|1.0|0.0|0|32.0|146.0|1|3|-1
1|61|1|QROCK3X8|EV000066|1019|-64.0|-704.0|-322.0|-0.8320502943378437|0.5547001962252291|0|230.7552816296953|146.0|4|3|-1
1|101|2|QROCK3X8|EV000067|1031|256.0|-448.0|-322.0|-0.7808688094430304|-0.6246950475544243|0|409.7999511957023|26.0|7|1|-1
1|1162|1|QROCK3X8|EV000068|1038|160.0|-448.0|-322.0|1.0|0.0|0|96.0|146.0|2|3|-1
1|1164|0|QROCK3X8|EV000069|1044|-32.0|-448.0|-208.0|1.0|0.0|0|192.0|32.0|3|1|-1
1|1164|2|QROCK3X8|EV000070|1047|-32.0|-448.0|-322.0|1.0|0.0|0|192.0|64.0|3|1|-1
0|19|0|XA11TEX|EV000071|1050|-448.0|-576.0|-346.0|1|0|0|384.0|256.0|6|4|-1
1|47|1|QROCK3X8|EV000072|1074|-320.0|-320.0|-346.0|0.8944271909999159|-0.4472135954999579|0|286.2167011199731|218.0|5|4|-1
1|60|1|QROCK3X8|EV000073|1094|-256.0|-576.0|-346.0|-1.0|0.0|0|192.0|218.0|3|4|-1
1|90|0|QROCK3X8|EV000074|1106|-64.0|-448.0|-176.0|-0.8320502943378437|-0.5547001962252291|0|230.7552816296953|48.0|4|1|-1
1|90|2|QROCK3X8|EV000075|1110|-64.0|-448.0|-346.0|-0.8320502943378437|-0.5547001962252291|0|230.7552816296953|24.0|4|1|-1
0|20|0|XA11TEX|EV000076|1114|-640.0|-704.0|-384.0|1|0|0|320.0|640.0|5|10|-1
1|48|2|QROCK3X8|EV000077|1164|-576.0|-64.0|-384.0|0.7071067811865475|-0.7071067811865475|0|362.03867196751236|257.0|6|5|-1
1|59|1|QROCK3X8|EV000078|1194|-448.0|-576.0|-384.0|-0.8320502943378437|-0.5547001962252291|0|230.7552816296953|256.0|4|4|-1
1|89|2|QROCK3X8|EV000079|1210|-320.0|-320.0|-384.0|-0.4472135954999579|-0.8944271909999159|0|286.2167011199731|38.0|5|1|-1
0|21|0|XA11TEX|EV000080|1215|-640.0|-320.0|-127.0|1|0|0|320.0|384.0|5|6|-1
1|164|0|QROCK3X8|EV000081|1245|-576.0|-64.0|-138.0|-0.4472135954999579|0.8944271909999159|0|143.10835055998655|11.0|3|1|-1
0|22|0|XA11TEX|EV000082|1248|-1024.0|0.0|-192.0|1|0|0|256.0|96.0|4|2|-1
1|160|2|QROCK3X8|EV000083|1256|-960.0|0.0|-192.0|-1.0|0.0|0|64.0|32.0|1|1|-1
0|23|0|XA11TEX|EV000084|1257|-1080.0|-704.0|-384.0|1|0|0|504.0|704.0|8|11|-1
1|52|0|QROCK3X8|EV000085|1345|-1080.0|-152.0|-160.0|0.6196442885790207|0.7848827655334262|0|193.65949499056327|32.0|4|1|-1
1|52|2|QROCK3X8|EV000086|1349|-1080.0|-152.0|-384.0|0.6196442885790207|0.7848827655334262|0|193.65949499056327|224.0|4|4|-1
1|96|2|QROCK3X8|EV000087|1365|-960.0|0.0|-384.0|0.9863939238321437|-0.1643989873053573|0|389.29680193908604|58.0|7|1|-1
1|16863|2|CFLOOR3|EV000088|1372|-608.0|-224.0|-384.0|0.0|1.0|0|128.0|4.0|2|1|-1
1|16865|2|CFLOOR3|EV000089|1374|-608.0|-96.0|-384.0|-1.0|0.0|0|32.0|4.0|1|1|-1
1|16867|2|CFLOOR3|EV000090|1375|-640.0|-96.0|-384.0|0.0|1.0|0|32.0|4.0|1|1|-1
1|16869|2|CFLOOR3|EV000091|1376|-640.0|-64.0|-384.0|-1.0|0.0|0|32.0|4.0|1|1|-1
1|16871|2|CFLOOR3|EV000092|1377|-672.0|-64.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16873|2|CFLOOR3|EV000093|1378|-672.0|-96.0|-384.0|-1.0|0.0|0|64.0|4.0|1|1|-1
1|16875|2|CFLOOR3|EV000094|1379|-736.0|-96.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16877|2|CFLOOR3|EV000095|1380|-736.0|-128.0|-384.0|-1.0|0.0|0|32.0|4.0|1|1|-1
1|16879|2|CFLOOR3|EV000096|1381|-768.0|-128.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16881|2|CFLOOR3|EV000097|1382|-768.0|-160.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
1|16883|2|CFLOOR3|EV000098|1383|-736.0|-160.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16885|2|CFLOOR3|EV000099|1384|-736.0|-192.0|-384.0|-1.0|0.0|0|32.0|4.0|1|1|-1
1|16887|2|CFLOOR3|EV000100|1385|-768.0|-192.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16889|2|CFLOOR3|EV000101|1386|-768.0|-224.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
1|16891|2|CFLOOR3|EV000102|1387|-736.0|-224.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16893|2|CFLOOR3|EV000103|1388|-736.0|-256.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
1|16895|2|CFLOOR3|EV000104|1389|-704.0|-256.0|-384.0|0.0|1.0|0|32.0|4.0|1|1|-1
1|16897|2|CFLOOR3|EV000105|1390|-704.0|-224.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
1|16899|2|CFLOOR3|EV000106|1391|-672.0|-224.0|-384.0|0.0|-1.0|0|32.0|4.0|1|1|-1
1|16901|2|CFLOOR3|EV000107|1392|-672.0|-256.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
1|16903|2|CFLOOR3|EV000108|1393|-640.0|-256.0|-384.0|0.0|1.0|0|32.0|4.0|1|1|-1
1|16905|2|CFLOOR3|EV000109|1394|-640.0|-224.0|-384.0|1.0|0.0|0|32.0|4.0|1|1|-1
0|24|0|XA11TEX|EV000110|1395|-1120.0|-160.0|-160.0|1|0|0|160.0|160.0|3|3|-1
0|25|0|XA11TEX|EV000111|1404|-1088.0|-832.0|-384.0|1|0|0|448.0|680.0|7|11|-1
1|55|2|QROCK3X8|EV000112|1481|-1088.0|-512.0|-384.0|0.022216737285146886|0.9997531778316099|0|360.0888779176608|16.0|6|1|-1
1|58|1|QROCK3X8|EV000113|1487|-640.0|-704.0|-384.0|-0.8320502943378437|-0.5547001962252291|0|230.7552816296953|256.0|4|4|-1
1|95|2|QROCK3X8|EV000114|1503|-832.0|-832.0|-384.0|-0.6246950475544243|0.7808688094430304|0|409.7999511957023|98.0|7|2|-1
1|166|2|QROCK3X8|EV000115|1517|-864.0|-512.0|-384.0|-0.7071067811865475|0.7071067811865475|0|45.254833995939045|24.0|1|1|-1
1|168|2|QROCK3X8|EV000116|1518|-896.0|-480.0|-384.0|-0.7071067811865475|-0.7071067811865475|0|45.254833995939045|24.0|1|1|-1
1|170|2|QROCK3X8|EV000117|1519|-928.0|-512.0|-384.0|-0.7625091353727915|-0.6469774481950958|0|43.278170016764804|24.0|1|1|-1
1|172|2|QROCK3X8|EV000118|1520|-961.0|-540.0|-384.0|0.5098023903017329|-0.8602915336341743|0|31.38470965295043|24.0|1|1|-1
1|174|2|QROCK3X8|EV000119|1521|-945.0|-567.0|-384.0|0.9835471662320329|-0.18065152032833257|0|49.8196748283246|24.0|1|1|-1
1|176|2|QROCK3X8|EV000120|1522|-896.0|-576.0|-384.0|0.4472135954999579|0.8944271909999159|0|71.55417527999327|24.0|2|1|-1
0|26|0|XA11TEX|EV000121|1524|-1152.0|-512.0|-368.0|1|0|0|72.0|360.0|2|6|-1
1|153|1|QROCK3X8|EV000122|1536|-1088.0|-512.0|-368.0|-0.7071067811865475|0.7071067811865475|0|90.50966799187809|240.0|2|4|-1
1|155|1|QROCK3X8|EV000123|1544|-1152.0|-448.0|-368.0|0.0|1.0|0|64.0|240.0|1|4|-1
1|159|0|QROCK3X8|EV000124|1548|-1120.0|-160.0|-160.0|0.9805806756909202|0.19611613513818404|0|40.792156108742276|32.0|1|1|-1
1|159|2|QROCK3X8|EV000125|1549|-1120.0|-160.0|-368.0|0.9805806756909202|0.19611613513818404|0|40.792156108742276|208.0|1|4|-1
1|16952|1|QROCK3X8|EV000126|1553|-1152.0|-208.0|-368.0|0.5547001962252291|0.8320502943378437|0|57.688820407423826|240.0|1|4|-1
1|16953|0|QROCK3X8|EV000127|1557|-1152.0|-384.0|-280.0|0.0|1.0|0|24.0|152.0|1|3|-1
1|16953|2|QROCK3X8|EV000128|1560|-1152.0|-384.0|-368.0|0.0|1.0|0|24.0|64.0|1|1|-1
1|17014|0|QROCK3X8|EV000129|1561|-1152.0|-360.0|-232.0|0.0|1.0|0|16.0|104.0|1|2|-1
1|17014|2|QROCK3X8|EV000130|1563|-1152.0|-360.0|-368.0|0.0|1.0|0|16.0|16.0|1|1|-1
1|17020|0|QROCK3X8|EV000131|1564|-1152.0|-232.0|-280.0|0.0|1.0|0|24.0|152.0|1|3|-1
1|17020|2|QROCK3X8|EV000132|1567|-1152.0|-232.0|-368.0|0.0|1.0|0|24.0|64.0|1|1|-1
1|17026|0|QROCK3X8|EV000133|1568|-1152.0|-248.0|-232.0|0.0|1.0|0|16.0|104.0|1|2|-1
1|17026|2|QROCK3X8|EV000134|1570|-1152.0|-248.0|-368.0|0.0|1.0|0|16.0|16.0|1|1|-1
1|17030|0|QROCK3X8|EV000135|1571|-1152.0|-344.0|-216.0|0.0|1.0|0|96.0|88.0|2|2|-1
0|27|0|XA11TEX|EV000136|1575|-1088.0|-832.0|-286.0|1|0|0|256.0|320.0|4|5|-1
1|56|1|QROCK3X8|EV000137|1595|-1024.0|-768.0|-286.0|-0.24253562503633297|0.9701425001453319|0|263.8787600395303|158.0|5|3|-1
1|57|1|QROCK3X8|EV000138|1610|-832.0|-832.0|-286.0|-0.9486832980505138|0.31622776601683794|0|202.3857702507763|158.0|4|3|-1
1|64|1|QROCK3X8|EV000139|1622|832.0|-1024.0|-512.0|-0.6|0.8|0|320.0|512.0|5|8|-1
1|65|1|QROCK3X8|EV000140|1662|1280.0|-1088.0|-512.0|-0.9899494936611665|0.1414213562373095|0|452.54833995939043|512.0|8|8|-1
1|66|1|QROCK3X8|EV000141|1726|1920.0|-1088.0|-512.0|-1.0|0.0|0|48.0|512.0|1|8|-1
1|67|1|QROCK3X8|EV000142|1734|1984.0|-1024.0|-512.0|-0.7071067811865475|-0.7071067811865475|0|90.50966799187809|512.0|2|8|-1
1|69|1|QROCK3X8|EV000143|1750|2176.0|-1024.0|-512.0|-1.0|0.0|0|192.0|512.0|3|8|-1
1|108|2|QROCK3X8|EV000144|1774|768.0|-704.0|-512.0|0.31622776601683794|0.9486832980505138|0|202.3857702507763|256.0|4|4|-1
1|110|2|QROCK3X8|EV000145|1790|832.0|-512.0|-512.0|-0.5547001962252291|0.8320502943378437|0|230.7552816296953|256.0|4|4|-1
1|112|2|QROCK3X8|EV000146|1806|704.0|-320.0|-512.0|0.0|1.0|0|192.0|292.0|3|5|-1
1|114|2|QROCK3X8|EV000147|1821|704.0|-128.0|-512.0|0.45002403451816314|0.8930164434969801|0|284.42925306655786|332.0|5|6|-1
1|116|2|QROCK3X8|EV000148|1851|832.0|128.0|-512.0|0.9284766908852594|0.3713906763541037|0|344.65054765660824|372.0|6|6|-1
1|118|2|QROCK3X8|EV000149|1887|1152.0|256.0|-512.0|0.9805806756909202|0.19611613513818404|0|326.3372488699382|372.0|6|6|-1
1|120|0|QROCK3X8|EV000150|1923|1472.0|320.0|96.0|1.0|0.0|0|320.0|32.0|5|1|-1
1|120|2|QROCK3X8|EV000151|1928|1472.0|320.0|-512.0|1.0|0.0|0|320.0|442.0|5|7|-1
1|122|2|QROCK3X8|EV000152|1963|1792.0|320.0|-512.0|0.9284766908852594|-0.3713906763541037|0|344.65054765660824|372.0|6|6|-1
1|124|2|QROCK3X8|EV000153|1999|2496.0|0.0|-512.0|0.5780173407803391|-0.8160244811016552|0|235.28705871764387|412.0|4|7|-1
1|130|2|QROCK3X8|EV000154|2027|2112.0|192.0|-512.0|0.9486832980505138|-0.31622776601683794|0|202.3857702507763|392.0|4|7|-1
1|132|2|QROCK3X8|EV000155|2055|2304.0|128.0|-512.0|0.8320502943378437|-0.5547001962252291|0|230.7552816296953|392.0|4|7|-1
1|135|2|QROCK3X8|EV000156|2083|2180.0|-912.0|-512.0|0.0|-1.0|0|112.0|128.0|2|2|-1
1|259|1|QTECH17|EV000157|2087|1456.0|-1072.0|-512.0|0.0|-1.0|0|16.0|512.0|1|8|-1
1|261|0|ORUST01|EV000158|2095|1456.0|-1008.0|0.0|0.0|-1.0|0|64.0|128.0|1|2|-1
1|261|2|ORUST01|EV000159|2097|1456.0|-1008.0|-512.0|0.0|-1.0|0|64.0|128.0|1|2|-1
1|263|0|ORUST01|EV000160|2099|1744.0|-1072.0|0.0|0.0|1.0|0|64.0|128.0|1|2|-1
1|263|2|ORUST01|EV000161|2101|1744.0|-1072.0|-512.0|0.0|1.0|0|64.0|128.0|1|2|-1
1|265|0|ORDEMON1|EV000162|2103|1520.0|-1008.0|0.0|-1.0|0.0|0|64.0|128.0|1|2|-1
1|265|2|ORUST01|EV000163|2105|1520.0|-1008.0|-512.0|-1.0|0.0|0|64.0|128.0|1|2|-1
1|267|0|ORUST01|EV000164|2107|1520.0|-1072.0|0.0|0.0|1.0|0|64.0|128.0|1|2|-1
1|267|2|ORUST01|EV000165|2109|1520.0|-1072.0|-512.0|0.0|1.0|0|64.0|128.0|1|2|-1
1|269|0|ORUST06|EV000166|2111|1536.0|-1072.0|0.0|-1.0|0.0|0|16.0|128.0|1|2|-1
1|269|2|ORUST06|EV000167|2113|1536.0|-1072.0|-512.0|-1.0|0.0|0|16.0|128.0|1|2|-1
1|271|0|ORUST01|EV000168|2115|1680.0|-1008.0|0.0|0.0|-1.0|0|64.0|128.0|1|2|-1
1|271|2|ORUST01|EV000169|2117|1680.0|-1008.0|-512.0|0.0|-1.0|0|64.0|128.0|1|2|-1
1|273|0|ORDEMON1|EV000170|2119|1744.0|-1008.0|0.0|-1.0|0.0|0|64.0|128.0|1|2|-1
1|273|2|ORUST01|EV000171|2121|1744.0|-1008.0|-512.0|-1.0|0.0|0|64.0|128.0|1|2|-1
1|275|1|QROCK3X8|EV000172|2123|1456.0|-1088.0|-512.0|-1.0|0.0|0|64.0|512.0|1|8|-1
1|279|1|QTECH17|EV000173|2131|1744.0|-1088.0|-512.0|0.0|1.0|0|16.0|512.0|1|8|-1
1|298|0|ORUST06|EV000174|2139|1680.0|-1072.0|0.0|-1.0|0.0|0|16.0|128.0|1|2|-1
1|298|2|ORUST06|EV000175|2141|1680.0|-1072.0|-512.0|-1.0|0.0|0|16.0|128.0|1|2|-1
1|390|2|QROCK3X8|EV000176|2143|2632.0|-192.0|-512.0|-0.6246950475544243|-0.7808688094430304|0|204.89997559785115|412.0|4|7|-1
1|392|2|QROCK3X8|EV000177|2171|2504.0|-352.0|-512.0|-0.6114475010757654|-0.7912850013921671|0|222.4230203913255|312.0|4|5|-1
1|394|2|QROCK3X8|EV000178|2191|2368.0|-528.0|-512.0|-0.6139406135149205|-0.7893522173763263|0|182.42806801586207|212.0|3|4|-1
1|396|2|QROCK3X8|EV000179|2203|2256.0|-672.0|-512.0|-0.19611613513818404|-0.9805806756909202|0|163.1686244349691|112.0|3|2|-1
1|398|2|QROCK3X8|EV000180|2209|2224.0|-832.0|-512.0|-0.4819187497721559|-0.8762159086766471|0|91.30169768410661|128.0|2|2|-1
1|1145|1|QROCK3X8|EV000181|2213|1328.0|-1088.0|-512.0|-1.0|0.0|0|48.0|512.0|1|8|-1
1|1159|1|QROCK3X8|EV000182|2221|1808.0|-1088.0|-512.0|-1.0|0.0|0|64.0|512.0|1|8|-1
1|1426|2|QROCK3X8|EV000183|2229|1780.0|-394.0|-512.0|-0.1691679585937264|0.9855872370243192|0|135.95955280891445|256.0|3|4|-1
1|1428|2|QROCK3X8|EV000184|2241|1757.0|-260.0|-512.0|-0.5133685146598567|0.8581682633119991|0|130.51053597315428|320.0|3|5|-1
1|1430|2|QROCK3X8|EV000185|2256|1690.0|-148.0|-512.0|-0.976868300875968|-0.21384181710717706|0|205.75956842878534|384.0|4|6|-1
1|1432|2|QROCK3X8|EV000186|2280|1489.0|-192.0|-512.0|-0.44985786095039476|-0.8931001651221072|0|151.15885683611134|320.0|3|5|-1
1|1434|2|QROCK3X8|EV000187|2295|1421.0|-327.0|-512.0|0.0|-1.0|0|120.0|320.0|2|5|-1
1|1436|2|QROCK3X8|EV000188|2305|1421.0|-447.0|-512.0|0.924890782270962|-0.3802328771558399|0|97.30878685915265|320.0|2|5|-1
1|1438|2|QROCK3X8|EV000189|2315|1511.0|-484.0|-512.0|0.8330054358699549|-0.5532648044210895|0|160.86329600005092|128.0|3|2|-1
1|1440|2|QROCK3X8|EV000190|2321|1645.0|-573.0|-512.0|0.8382576281228264|0.5452743794585375|0|122.87391912037315|68.0|2|2|-1
1|1442|2|QROCK3X8|EV000191|2325|1748.0|-506.0|-512.0|0.27472112789737807|0.9615239476408232|0|116.48175822848829|68.0|2|2|-1
1|32980|2|QROCK3X8|EV000192|2329|642.0|-768.0|-512.0|0.891578868092577|0.45286545680892804|0|141.3223266154361|256.0|3|4|-1
0|29|0|XA11TEX|EV000193|2341|2496.0|-192.0|-100.0|1|0|0|320.0|384.0|5|6|-1
1|68|1|QROCK3X8|EV000194|2371|2560.0|192.0|-100.0|0.8|-0.6|0|320.0|228.0|5|4|-1
0|30|0|XA11TEX|EV000195|2391|3584.0|-320.0|16.0|1|0|0|320.0|640.0|5|10|-1
1|71|1|QROCK3X8|EV000196|2441|3584.0|128.0|16.0|0.8574929257125441|0.5144957554275265|0|373.18092127009925|112.0|6|2|-1
1|142|0|QROCK3X8|EV000197|2453|3840.0|-320.0|90.0|-0.49613893835683387|0.8682431421244593|0|515.9844958911071|38.0|9|1|-1
1|236|0|QROCK3X8|EV000198|2462|3840.0|-63.0|90.0|-0.6|0.8|0|75.0|38.0|2|1|-1
1|236|2|QROCK3X8|EV000199|2464|3840.0|-63.0|16.0|-0.6|0.8|0|75.0|54.0|2|1|-1
1|238|0|QROCK3X8|EV000200|2466|3795.0|-3.0|75.0|-0.95003174904049|-0.31215328897044675|0|73.68174807915459|53.0|2|1|-1
1|238|2|QROCK3X8|EV000201|2468|3795.0|-3.0|16.0|-0.95003174904049|-0.31215328897044675|0|73.68174807915459|34.0|2|1|-1
1|240|0|QROCK3X8|EV000202|2470|3725.0|-26.0|64.0|0.0|-1.0|0|74.0|64.0|2|1|-1
1|240|2|QROCK3X8|EV000203|2472|3725.0|-26.0|16.0|0.0|-1.0|0|74.0|14.0|2|1|-1
